,open_time,o,h,l,c,v,close_time
2021-12-23 16:39:00,1640270340000,48623.98000000,48626.92000000,48579.99000000,48584.62000000,17.27376000,1640270399999
2021-12-23 16:40:00,1640270400000,48584.62000000,48623.89000000,48575.12000000,48584.39000000,28.13155000,1640270459999
2021-12-23 16:41:00,1640270460000,48584.39000000,48590.00000000,48571.01000000,48571.14000000,10.14436000,1640270519999
2021-12-23 16:42:00,1640270520000,48571.14000000,48571.15000000,48551.00000000,48553.71000000,19.40120000,1640270579999
2021-12-23 16:43:00,1640270580000,48553.71000000,48585.49000000,48551.00000000,48578.59000000,13.38483000,1640270639999
2021-12-23 16:44:00,1640270640000,48578.58000000,48583.42000000,48553.31000000,48559.37000000,10.00292000,1640270699999
2021-12-23 16:45:00,1640270700000,48559.37000000,48580.00000000,48535.86000000,48547.40000000,23.78973000,1640270759999
2021-12-23 16:46:00,1640270760000,48547.40000000,48547.41000000,48480.00000000,48519.99000000,36.79932000,1640270819999
2021-12-23 16:47:00,1640270820000,48519.99000000,48519.99000000,48490.97000000,48495.90000000,12.32571000,1640270879999
2021-12-23 16:48:00,1640270880000,48495.90000000,48499.99000000,48464.00000000,48467.88000000,15.60237000,1640270939999
2021-12-23 16:49:00,1640270940000,48467.88000000,48500.91000000,48467.87000000,48481.98000000,11.52121000,1640270999999
2021-12-23 16:50:00,1640271000000,48481.99000000,48510.00000000,48481.98000000,48492.32000000,14.75720000,1640271059999
2021-12-23 16:51:00,1640271060000,48492.31000000,48512.58000000,48486.82000000,48506.00000000,14.23224000,1640271119999
2021-12-23 16:52:00,1640271120000,48506.50000000,48561.04000000,48506.50000000,48554.88000000,11.96696000,1640271179999
2021-12-23 16:53:00,1640271180000,48554.88000000,48561.02000000,48517.91000000,48517.91000000,11.17319000,1640271239999
2021-12-23 16:54:00,1640271240000,48517.91000000,48548.86000000,48517.91000000,48523.28000000,11.20400000,1640271299999
2021-12-23 16:55:00,1640271300000,48523.29000000,48523.29000000,48491.27000000,48506.16000000,11.91362000,1640271359999
2021-12-23 16:56:00,1640271360000,48506.15000000,48552.41000000,48501.98000000,48545.04000000,9.39446000,1640271419999
2021-12-23 16:57:00,1640271420000,48545.04000000,48575.10000000,48539.72000000,48569.47000000,7.50025000,1640271479999
2021-12-23 16:58:00,1640271480000,48569.48000000,48592.95000000,48564.34000000,48584.98000000,9.82904000,1640271539999
2021-12-23 16:59:00,1640271540000,48584.98000000,48622.56000000,48584.98000000,48599.23000000,41.89565000,1640271599999
2021-12-23 17:00:00,1640271600000,48599.24000000,48618.82000000,48595.01000000,48617.78000000,9.50928000,1640271659999
2021-12-23 17:01:00,1640271660000,48616.52000000,48643.12000000,48599.22000000,48630.70000000,19.95197000,1640271719999
2021-12-23 17:02:00,1640271720000,48630.69000000,48641.58000000,48586.78000000,48602.01000000,12.29478000,1640271779999
2021-12-23 17:03:00,1640271780000,48602.01000000,48619.28000000,48595.78000000,48612.51000000,7.32893000,1640271839999
2021-12-23 17:04:00,1640271840000,48612.51000000,48625.05000000,48578.15000000,48588.01000000,8.36363000,1640271899999
2021-12-23 17:05:00,1640271900000,48588.00000000,48600.24000000,48578.16000000,48594.02000000,10.50376000,1640271959999
2021-12-23 17:06:00,1640271960000,48594.01000000,48631.15000000,48589.32000000,48631.14000000,8.45449000,1640272019999
2021-12-23 17:07:00,1640272020000,48631.15000000,48639.20000000,48602.87000000,48606.41000000,15.91115000,1640272079999
2021-12-23 17:08:00,1640272080000,48608.66000000,48635.65000000,48604.07000000,48632.10000000,12.87454000,1640272139999
2021-12-23 17:09:00,1640272140000,48632.09000000,48642.75000000,48605.02000000,48634.22000000,14.76474000,1640272199999
2021-12-23 17:10:00,1640272200000,48634.21000000,48645.92000000,48617.90000000,48633.47000000,7.67676000,1640272259999
2021-12-23 17:11:00,1640272260000,48633.47000000,48655.55000000,48623.62000000,48627.81000000,14.11000000,1640272319999
2021-12-23 17:12:00,1640272320000,48627.81000000,48630.00000000,48615.97000000,48622.43000000,9.23397000,1640272379999
2021-12-23 17:13:00,1640272380000,48622.43000000,48691.71000000,48621.02000000,48691.00000000,40.86432000,1640272439999
2021-12-23 17:14:00,1640272440000,48689.99000000,48717.34000000,48689.99000000,48693.34000000,24.03072000,1640272499999
2021-12-23 17:15:00,1640272500000,48693.34000000,48706.10000000,48669.19000000,48692.66000000,24.37215000,1640272559999
2021-12-23 17:16:00,1640272560000,48692.67000000,48698.00000000,48667.68000000,48697.99000000,15.82742000,1640272619999
2021-12-23 17:17:00,1640272620000,48697.99000000,48710.96000000,48690.05000000,48708.47000000,11.39771000,1640272679999
2021-12-23 17:18:00,1640272680000,48708.47000000,48800.00000000,48704.49000000,48800.00000000,64.75924000,1640272739999
2021-12-23 17:19:00,1640272740000,48799.99000000,48800.00000000,48786.09000000,48799.93000000,26.19058000,1640272799999
2021-12-23 17:20:00,1640272800000,48799.93000000,48800.00000000,48779.58000000,48780.02000000,13.48294000,1640272859999
2021-12-23 17:21:00,1640272860000,48780.02000000,48798.00000000,48779.21000000,48795.00000000,10.53288000,1640272919999
2021-12-23 17:22:00,1640272920000,48795.00000000,48820.00000000,48793.40000000,48798.01000000,27.80784000,1640272979999
2021-12-23 17:23:00,1640272980000,48798.01000000,48805.23000000,48781.83000000,48790.59000000,23.73012000,1640273039999
2021-12-23 17:24:00,1640273040000,48790.60000000,48844.00000000,48782.01000000,48844.00000000,27.28986000,1640273099999
2021-12-23 17:25:00,1640273100000,48843.99000000,48844.55000000,48788.00000000,48788.00000000,15.57826000,1640273159999
2021-12-23 17:26:00,1640273160000,48788.00000000,48793.36000000,48741.19000000,48789.95000000,26.52447000,1640273219999
2021-12-23 17:27:00,1640273220000,48789.95000000,48792.16000000,48760.73000000,48766.55000000,10.15308000,1640273279999
2021-12-23 17:28:00,1640273280000,48766.55000000,48788.99000000,48766.55000000,48780.64000000,20.12831000,1640273339999
2021-12-23 17:29:00,1640273340000,48780.65000000,48813.78000000,48780.63000000,48790.01000000,25.00409000,1640273399999
2021-12-23 17:30:00,1640273400000,48790.02000000,48846.99000000,48790.01000000,48841.04000000,20.79505000,1640273459999
2021-12-23 17:31:00,1640273460000,48841.03000000,48846.98000000,48811.47000000,48824.90000000,17.69588000,1640273519999
2021-12-23 17:32:00,1640273520000,48824.89000000,48828.17000000,48797.44000000,48797.45000000,17.98278000,1640273579999
2021-12-23 17:33:00,1640273580000,48797.45000000,48816.12000000,48797.44000000,48815.45000000,9.07150000,1640273639999
2021-12-23 17:34:00,1640273640000,48812.11000000,48817.34000000,48800.01000000,48805.42000000,12.60238000,1640273699999
2021-12-23 17:35:00,1640273700000,48805.43000000,48809.36000000,48771.16000000,48775.70000000,14.16122000,1640273759999
2021-12-23 17:36:00,1640273760000,48774.72000000,48780.63000000,48766.50000000,48772.55000000,12.23095000,1640273819999
2021-12-23 17:37:00,1640273820000,48772.56000000,48774.98000000,48757.72000000,48765.04000000,11.95953000,1640273879999
2021-12-23 17:38:00,1640273880000,48765.04000000,48779.88000000,48757.00000000,48760.53000000,7.55267000,1640273939999
2021-12-23 17:39:00,1640273940000,48760.54000000,48788.74000000,48750.05000000,48778.16000000,14.30341000,1640273999999
2021-12-23 17:40:00,1640274000000,48778.16000000,48780.04000000,48749.64000000,48749.65000000,14.19632000,1640274059999
2021-12-23 17:41:00,1640274060000,48749.64000000,48749.65000000,48725.46000000,48732.97000000,13.21146000,1640274119999
2021-12-23 17:42:00,1640274120000,48732.96000000,48784.09000000,48729.28000000,48776.12000000,13.56072000,1640274179999
2021-12-23 17:43:00,1640274180000,48776.12000000,48781.29000000,48770.40000000,48777.76000000,8.06183000,1640274239999
2021-12-23 17:44:00,1640274240000,48777.75000000,48777.77000000,48750.95000000,48757.72000000,9.93429000,1640274299999
2021-12-23 17:45:00,1640274300000,48757.73000000,48765.00000000,48736.19000000,48741.09000000,11.69973000,1640274359999
2021-12-23 17:46:00,1640274360000,48741.09000000,48750.00000000,48729.08000000,48733.67000000,11.50530000,1640274419999
2021-12-23 17:47:00,1640274420000,48733.66000000,48738.36000000,48712.05000000,48717.59000000,6.06714000,1640274479999
2021-12-23 17:48:00,1640274480000,48717.61000000,48723.55000000,48712.56000000,48720.17000000,5.73936000,1640274539999
2021-12-23 17:49:00,1640274540000,48720.17000000,48744.97000000,48716.61000000,48740.62000000,7.02227000,1640274599999
2021-12-23 17:50:00,1640274600000,48740.62000000,48769.02000000,48740.62000000,48769.02000000,12.74209000,1640274659999
2021-12-23 17:51:00,1640274660000,48769.02000000,48795.22000000,48769.01000000,48780.74000000,10.69561000,1640274719999
2021-12-23 17:52:00,1640274720000,48780.74000000,48795.22000000,48780.69000000,48790.56000000,6.45171000,1640274779999
2021-12-23 17:53:00,1640274780000,48790.56000000,48813.64000000,48790.55000000,48798.85000000,37.18319000,1640274839999
2021-12-23 17:54:00,1640274840000,48798.86000000,48818.27000000,48790.56000000,48803.34000000,19.43066000,1640274899999
2021-12-23 17:55:00,1640274900000,48803.34000000,48830.00000000,48803.33000000,48821.65000000,27.87790000,1640274959999
2021-12-23 17:56:00,1640274960000,48821.65000000,48840.04000000,48819.81000000,48836.18000000,31.94242000,1640275019999
2021-12-23 17:57:00,1640275020000,48836.18000000,48849.66000000,48807.03000000,48830.24000000,17.63393000,1640275079999
2021-12-23 17:58:00,1640275080000,48830.24000000,48840.00000000,48813.51000000,48828.00000000,14.32611000,1640275139999
2021-12-23 17:59:00,1640275140000,48828.00000000,48839.89000000,48810.54000000,48819.33000000,16.21932000,1640275199999
2021-12-23 18:00:00,1640275200000,48819.33000000,48850.00000000,48810.42000000,48849.99000000,23.53556000,1640275259999
2021-12-23 18:01:00,1640275260000,48850.00000000,48980.00000000,48839.48000000,48966.20000000,164.81243000,1640275319999
2021-12-23 18:02:00,1640275320000,48963.25000000,48974.36000000,48882.77000000,48895.61000000,50.05704000,1640275379999
2021-12-23 18:03:00,1640275380000,48895.61000000,48914.85000000,48882.94000000,48907.12000000,37.64393000,1640275439999
2021-12-23 18:04:00,1640275440000,48907.13000000,48934.50000000,48907.12000000,48929.48000000,21.25838000,1640275499999
2021-12-23 18:05:00,1640275500000,48929.48000000,48968.58000000,48915.27000000,48927.41000000,45.43597000,1640275559999
2021-12-23 18:06:00,1640275560000,48927.41000000,48979.23000000,48927.40000000,48969.04000000,33.31974000,1640275619999
2021-12-23 18:07:00,1640275620000,48969.03000000,48996.98000000,48955.02000000,48967.75000000,55.59410000,1640275679999
2021-12-23 18:08:00,1640275680000,48967.76000000,48986.17000000,48961.47000000,48963.08000000,30.24115000,1640275739999
2021-12-23 18:09:00,1640275740000,48963.08000000,48965.40000000,48885.30000000,48901.02000000,40.53029000,1640275799999
2021-12-23 18:10:00,1640275800000,48901.01000000,48944.48000000,48896.27000000,48914.99000000,26.14216000,1640275859999
2021-12-23 18:11:00,1640275860000,48917.81000000,48927.57000000,48905.00000000,48905.01000000,19.49483000,1640275919999
2021-12-23 18:12:00,1640275920000,48905.00000000,48928.37000000,48902.13000000,48915.55000000,14.12934000,1640275979999
2021-12-23 18:13:00,1640275980000,48915.54000000,48924.34000000,48893.70000000,48893.71000000,21.23471000,1640276039999
2021-12-23 18:14:00,1640276040000,48893.72000000,48897.54000000,48850.01000000,48855.00000000,22.90035000,1640276099999
2021-12-23 18:15:00,1640276100000,48854.99000000,48879.40000000,48847.76000000,48855.23000000,22.76604000,1640276159999
2021-12-23 18:16:00,1640276160000,48855.24000000,48890.00000000,48852.40000000,48887.55000000,17.64825000,1640276219999
2021-12-23 18:17:00,1640276220000,48887.55000000,48935.98000000,48884.57000000,48935.61000000,31.90693000,1640276279999
2021-12-23 18:18:00,1640276280000,48935.61000000,48940.59000000,48909.95000000,48918.44000000,30.08442000,1640276339999
2021-12-23 18:19:00,1640276340000,48918.44000000,48949.51000000,48915.00000000,48935.01000000,15.85743000,1640276399999
2021-12-23 18:20:00,1640276400000,48935.01000000,48942.39000000,48900.58000000,48903.35000000,35.97272000,1640276459999
2021-12-23 18:21:00,1640276460000,48903.35000000,48915.01000000,48876.11000000,48876.11000000,16.34786000,1640276519999
2021-12-23 18:22:00,1640276520000,48876.12000000,48876.12000000,48790.56000000,48803.06000000,60.77334000,1640276579999
2021-12-23 18:23:00,1640276580000,48803.06000000,48830.36000000,48798.87000000,48821.12000000,18.35552000,1640276639999
2021-12-23 18:24:00,1640276640000,48821.13000000,48834.68000000,48776.44000000,48779.30000000,34.60402000,1640276699999
2021-12-23 18:25:00,1640276700000,48779.30000000,48810.44000000,48775.94000000,48794.04000000,31.87696000,1640276759999
2021-12-23 18:26:00,1640276760000,48794.04000000,48805.87000000,48756.51000000,48778.09000000,26.67956000,1640276819999
2021-12-23 18:27:00,1640276820000,48778.09000000,48784.85000000,48742.07000000,48749.64000000,19.38787000,1640276879999
2021-12-23 18:28:00,1640276880000,48749.63000000,48772.83000000,48748.24000000,48752.08000000,18.95785000,1640276939999
2021-12-23 18:29:00,1640276940000,48752.08000000,48760.00000000,48741.79000000,48741.80000000,27.08796000,1640276999999
2021-12-23 18:30:00,1640277000000,48741.80000000,48776.78000000,48741.79000000,48759.14000000,19.33445000,1640277059999
2021-12-23 18:31:00,1640277060000,48759.15000000,48761.28000000,48739.00000000,48739.00000000,16.90687000,1640277119999
2021-12-23 18:32:00,1640277120000,48739.01000000,48751.93000000,48718.24000000,48718.89000000,40.01361000,1640277179999
2021-12-23 18:33:00,1640277180000,48718.89000000,48730.76000000,48702.16000000,48702.17000000,21.59988000,1640277239999
2021-12-23 18:34:00,1640277240000,48702.16000000,48702.17000000,48678.00000000,48678.01000000,23.32027000,1640277299999
2021-12-23 18:35:00,1640277300000,48678.01000000,48709.94000000,48677.52000000,48693.63000000,24.94255000,1640277359999
2021-12-23 18:36:00,1640277360000,48693.63000000,48726.73000000,48682.40000000,48724.15000000,20.90315000,1640277419999
2021-12-23 18:37:00,1640277420000,48724.16000000,48736.32000000,48693.25000000,48696.38000000,16.03531000,1640277479999
2021-12-23 18:38:00,1640277480000,48698.35000000,48729.99000000,48696.38000000,48725.83000000,9.64704000,1640277539999
2021-12-23 18:39:00,1640277540000,48725.83000000,48769.66000000,48725.82000000,48766.94000000,12.41743000,1640277599999
2021-12-23 18:40:00,1640277600000,48766.93000000,48780.41000000,48738.85000000,48753.88000000,26.36602000,1640277659999
2021-12-23 18:41:00,1640277660000,48753.87000000,48788.88000000,48749.94000000,48788.87000000,17.12867000,1640277719999
2021-12-23 18:42:00,1640277720000,48788.87000000,48805.99000000,48756.41000000,48760.09000000,37.11200000,1640277779999
2021-12-23 18:43:00,1640277780000,48760.10000000,48787.37000000,48750.00000000,48787.36000000,17.69563000,1640277839999
2021-12-23 18:44:00,1640277840000,48787.35000000,48839.66000000,48781.25000000,48839.31000000,32.72926000,1640277899999
2021-12-23 18:45:00,1640277900000,48839.31000000,48955.00000000,48836.79000000,48946.00000000,49.38645000,1640277959999
2021-12-23 18:46:00,1640277960000,48946.01000000,49050.00000000,48938.87000000,48970.75000000,172.05467000,1640278019999
2021-12-23 18:47:00,1640278020000,48970.75000000,49058.00000000,48970.74000000,49024.43000000,36.46203000,1640278079999
2021-12-23 18:48:00,1640278080000,49024.43000000,49045.14000000,49011.27000000,49027.53000000,29.70967000,1640278139999
2021-12-23 18:49:00,1640278140000,49027.54000000,49027.54000000,48979.24000000,48980.00000000,32.20960000,1640278199999
2021-12-23 18:50:00,1640278200000,48980.01000000,49032.86000000,48978.74000000,49016.37000000,37.49225000,1640278259999
2021-12-23 18:51:00,1640278260000,49016.37000000,49039.82000000,49014.37000000,49023.09000000,28.03619000,1640278319999
2021-12-23 18:52:00,1640278320000,49023.09000000,49060.85000000,49000.96000000,49016.74000000,24.24315000,1640278379999
2021-12-23 18:53:00,1640278380000,49021.10000000,49066.00000000,49004.77000000,49060.00000000,16.74179000,1640278439999
2021-12-23 18:54:00,1640278440000,49059.99000000,49113.27000000,49059.99000000,49093.95000000,90.46673000,1640278499999
2021-12-23 18:55:00,1640278500000,49093.96000000,49115.82000000,49053.74000000,49053.74000000,27.82592000,1640278559999
2021-12-23 18:56:00,1640278560000,49053.75000000,49071.58000000,49028.29000000,49044.98000000,23.63675000,1640278619999
2021-12-23 18:57:00,1640278620000,49044.98000000,49154.00000000,49042.82000000,49115.75000000,69.81490000,1640278679999
2021-12-23 18:58:00,1640278680000,49115.76000000,49135.00000000,49073.96000000,49083.73000000,28.18305000,1640278739999
2021-12-23 18:59:00,1640278740000,49083.73000000,49096.38000000,49080.99000000,49089.49000000,21.11002000,1640278799999
2021-12-23 19:00:00,1640278800000,49089.49000000,49183.53000000,49089.48000000,49146.32000000,34.06634000,1640278859999
2021-12-23 19:01:00,1640278860000,49146.32000000,49150.00000000,49081.55000000,49085.99000000,23.23659000,1640278919999
2021-12-23 19:02:00,1640278920000,49086.00000000,49088.59000000,49013.00000000,49036.54000000,33.27575000,1640278979999
2021-12-23 19:03:00,1640278980000,49036.53000000,49112.91000000,49025.01000000,49100.01000000,29.49480000,1640279039999
2021-12-23 19:04:00,1640279040000,49100.00000000,49120.06000000,49050.32000000,49062.09000000,19.30486000,1640279099999
2021-12-23 19:05:00,1640279100000,49062.08000000,49115.10000000,49061.00000000,49110.99000000,14.86772000,1640279159999
2021-12-23 19:06:00,1640279160000,49111.00000000,49111.00000000,49094.68000000,49099.58000000,15.96624000,1640279219999
2021-12-23 19:07:00,1640279220000,49099.59000000,49118.91000000,49083.22000000,49108.22000000,16.42872000,1640279279999
2021-12-23 19:08:00,1640279280000,49108.23000000,49113.94000000,49075.67000000,49113.94000000,16.49982000,1640279339999
2021-12-23 19:09:00,1640279340000,49113.94000000,49150.00000000,49111.38000000,49136.84000000,31.47773000,1640279399999
2021-12-23 19:10:00,1640279400000,49138.65000000,49138.99000000,49113.95000000,49130.33000000,9.99190000,1640279459999
2021-12-23 19:11:00,1640279460000,49130.33000000,49157.62000000,49105.00000000,49150.70000000,26.24801000,1640279519999
2021-12-23 19:12:00,1640279520000,49150.69000000,49194.60000000,49150.69000000,49159.11000000,27.44238000,1640279579999
2021-12-23 19:13:00,1640279580000,49159.11000000,49164.41000000,49150.00000000,49156.28000000,11.49114000,1640279639999
2021-12-23 19:14:00,1640279640000,49156.28000000,49177.80000000,49145.25000000,49145.26000000,12.40361000,1640279699999
2021-12-23 19:15:00,1640279700000,49145.27000000,49171.99000000,49145.22000000,49146.56000000,13.41985000,1640279759999
2021-12-23 19:16:00,1640279760000,49146.56000000,49190.00000000,49139.56000000,49183.36000000,21.70390000,1640279819999
2021-12-23 19:17:00,1640279820000,49183.36000000,49189.99000000,49144.61000000,49146.60000000,15.89319000,1640279879999
2021-12-23 19:18:00,1640279880000,49146.59000000,49148.54000000,49101.89000000,49101.89000000,41.03784000,1640279939999
2021-12-23 19:19:00,1640279940000,49101.90000000,49123.00000000,49100.19000000,49100.20000000,25.33246000,1640279999999
2021-12-23 19:20:00,1640280000000,49100.20000000,49120.00000000,49100.00000000,49106.00000000,13.34980000,1640280059999
2021-12-23 19:21:00,1640280060000,49106.01000000,49106.01000000,49078.71000000,49086.70000000,41.18743000,1640280119999
2021-12-23 19:22:00,1640280120000,49086.70000000,49099.82000000,49086.70000000,49099.81000000,11.44573000,1640280179999
2021-12-23 19:23:00,1640280180000,49099.82000000,49234.00000000,49099.81000000,49161.32000000,191.94719000,1640280239999
2021-12-23 19:24:00,1640280240000,49161.33000000,49185.17000000,49153.04000000,49185.16000000,20.09318000,1640280299999
2021-12-23 19:25:00,1640280300000,49185.16000000,49226.53000000,49184.90000000,49220.18000000,26.26603000,1640280359999
2021-12-23 19:26:00,1640280360000,49220.18000000,49260.09000000,49220.18000000,49233.20000000,41.84767000,1640280419999
2021-12-23 19:27:00,1640280420000,49233.19000000,49260.48000000,49204.90000000,49248.12000000,27.04219000,1640280479999
2021-12-23 19:28:00,1640280480000,49248.11000000,49261.53000000,49206.82000000,49222.00000000,24.55290000,1640280539999
2021-12-23 19:29:00,1640280540000,49221.99000000,49225.45000000,49192.85000000,49200.03000000,28.81219000,1640280599999
2021-12-23 19:30:00,1640280600000,49200.03000000,49219.67000000,49200.00000000,49213.25000000,20.32931000,1640280659999
2021-12-23 19:31:00,1640280660000,49213.26000000,49269.00000000,49194.23000000,49268.67000000,22.86525000,1640280719999
2021-12-23 19:32:00,1640280720000,49268.67000000,49328.09000000,49268.66000000,49327.28000000,71.24856000,1640280779999
2021-12-23 19:33:00,1640280780000,49327.28000000,49420.10000000,49327.27000000,49403.86000000,151.34308000,1640280839999
2021-12-23 19:34:00,1640280840000,49403.85000000,49428.00000000,49345.68000000,49350.35000000,45.80313000,1640280899999
2021-12-23 19:35:00,1640280900000,49350.35000000,49389.57000000,49321.05000000,49325.76000000,41.17632000,1640280959999
2021-12-23 19:36:00,1640280960000,49325.77000000,49436.78000000,49319.04000000,49422.40000000,64.26460000,1640281019999
2021-12-23 19:37:00,1640281020000,49422.41000000,49427.03000000,49381.59000000,49390.04000000,18.89750000,1640281079999
2021-12-23 19:38:00,1640281080000,49390.04000000,49431.86000000,49383.30000000,49424.84000000,23.41091000,1640281139999
2021-12-23 19:39:00,1640281140000,49424.85000000,49480.00000000,49422.71000000,49458.83000000,44.81117000,1640281199999
2021-12-23 19:40:00,1640281200000,49458.83000000,49500.00000000,49458.82000000,49480.68000000,96.68696000,1640281259999
2021-12-23 19:41:00,1640281260000,49480.67000000,49500.00000000,49480.00000000,49486.58000000,29.33069000,1640281319999
2021-12-23 19:42:00,1640281320000,49486.58000000,49742.70000000,49480.00000000,49717.07000000,237.17153000,1640281379999
2021-12-23 19:43:00,1640281380000,49717.07000000,49880.00000000,49671.93000000,49864.58000000,359.19257000,1640281439999
2021-12-23 19:44:00,1640281440000,49864.58000000,49882.00000000,49736.90000000,49770.02000000,107.07640000,1640281499999
2021-12-23 19:45:00,1640281500000,49770.02000000,49900.00000000,49729.35000000,49833.00000000,106.02545000,1640281559999
2021-12-23 19:46:00,1640281560000,49833.00000000,49930.00000000,49833.00000000,49886.35000000,99.54929000,1640281619999
2021-12-23 19:47:00,1640281620000,49886.36000000,49980.00000000,49743.15000000,49941.67000000,198.63473000,1640281679999
2021-12-23 19:48:00,1640281680000,49941.67000000,49999.00000000,49850.00000000,49965.61000000,194.77287000,1640281739999
2021-12-23 19:49:00,1640281740000,49965.62000000,50119.83000000,49956.23000000,50057.34000000,476.83724000,1640281799999
2021-12-23 19:50:00,1640281800000,50053.67000000,50100.00000000,49954.44000000,49975.01000000,113.00188000,1640281859999
2021-12-23 19:51:00,1640281860000,49975.01000000,49999.75000000,49943.98000000,49954.47000000,56.90242000,1640281919999
2021-12-23 19:52:00,1640281920000,49954.47000000,50000.00000000,49950.02000000,49996.43000000,64.77660000,1640281979999
2021-12-23 19:53:00,1640281980000,49996.43000000,50023.99000000,49983.78000000,50023.17000000,40.62127000,1640282039999
2021-12-23 19:54:00,1640282040000,50023.17000000,50128.61000000,50023.16000000,50126.33000000,68.82961000,1640282099999
2021-12-23 19:55:00,1640282100000,50126.33000000,50166.00000000,50061.66000000,50103.31000000,95.02888000,1640282159999
2021-12-23 19:56:00,1640282160000,50103.31000000,50112.07000000,50034.70000000,50051.59000000,72.64066000,1640282219999
2021-12-23 19:57:00,1640282220000,50051.59000000,50127.38000000,50038.48000000,50108.83000000,44.97378000,1640282279999
2021-12-23 19:58:00,1640282280000,50108.84000000,50110.16000000,50049.14000000,50050.96000000,46.62532000,1640282339999
2021-12-23 19:59:00,1640282340000,50050.96000000,50075.62000000,50027.39000000,50060.01000000,36.26514000,1640282399999
2021-12-23 20:00:00,1640282400000,50060.01000000,50200.00000000,50060.00000000,50179.55000000,79.93075000,1640282459999
2021-12-23 20:01:00,1640282460000,50179.55000000,50415.55000000,50155.76000000,50337.27000000,237.74797000,1640282519999
2021-12-23 20:02:00,1640282520000,50337.27000000,50450.00000000,50323.00000000,50350.15000000,155.89249000,1640282579999
2021-12-23 20:03:00,1640282580000,50345.78000000,50422.22000000,50324.84000000,50388.89000000,102.47768000,1640282639999
2021-12-23 20:04:00,1640282640000,50388.89000000,50394.87000000,50250.99000000,50283.96000000,128.59666000,1640282699999
2021-12-23 20:05:00,1640282700000,50283.95000000,50436.79000000,50280.00000000,50405.29000000,69.17688000,1640282759999
2021-12-23 20:06:00,1640282760000,50405.29000000,50405.29000000,50337.69000000,50344.10000000,89.15171000,1640282819999
2021-12-23 20:07:00,1640282820000,50344.10000000,50349.01000000,50270.50000000,50284.25000000,49.56892000,1640282879999
2021-12-23 20:08:00,1640282880000,50284.26000000,50293.74000000,50223.33000000,50234.99000000,48.15018000,1640282939999
2021-12-23 20:09:00,1640282940000,50234.98000000,50299.59000000,50230.23000000,50289.12000000,34.85714000,1640282999999
2021-12-23 20:10:00,1640283000000,50289.13000000,50407.94000000,50276.75000000,50363.00000000,71.68023000,1640283059999
2021-12-23 20:11:00,1640283060000,50362.99000000,50399.00000000,50358.62000000,50398.83000000,21.49982000,1640283119999
2021-12-23 20:12:00,1640283120000,50398.82000000,50430.70000000,50367.68000000,50419.99000000,62.07732000,1640283179999
2021-12-23 20:13:00,1640283180000,50420.00000000,50430.83000000,50367.69000000,50367.69000000,34.76633000,1640283239999
2021-12-23 20:14:00,1640283240000,50367.70000000,50402.57000000,50366.80000000,50372.55000000,25.57006000,1640283299999
2021-12-23 20:15:00,1640283300000,50372.55000000,50484.17000000,50372.54000000,50476.29000000,134.99190000,1640283359999
2021-12-23 20:16:00,1640283360000,50476.28000000,50500.00000000,50454.38000000,50483.66000000,97.18444000,1640283419999
2021-12-23 20:17:00,1640283420000,50483.65000000,50600.00000000,50483.65000000,50577.00000000,100.27214000,1640283479999
2021-12-23 20:18:00,1640283480000,50577.12000000,50588.14000000,50421.46000000,50457.99000000,94.98971000,1640283539999
2021-12-23 20:19:00,1640283540000,50457.99000000,50480.00000000,50394.54000000,50434.24000000,64.19078000,1640283599999
2021-12-23 20:20:00,1640283600000,50434.24000000,50499.18000000,50403.79000000,50458.21000000,40.26667000,1640283659999
2021-12-23 20:21:00,1640283660000,50463.69000000,50500.00000000,50413.02000000,50420.01000000,43.42548000,1640283719999
2021-12-23 20:22:00,1640283720000,50420.01000000,50480.00000000,50409.28000000,50446.01000000,26.29320000,1640283779999
2021-12-23 20:23:00,1640283780000,50446.00000000,50446.01000000,50381.02000000,50395.74000000,46.53511000,1640283839999
2021-12-23 20:24:00,1640283840000,50395.73000000,50429.76000000,50385.23000000,50423.27000000,25.97311000,1640283899999
2021-12-23 20:25:00,1640283900000,50423.26000000,50510.65000000,50423.26000000,50500.00000000,66.37141000,1640283959999
2021-12-23 20:26:00,1640283960000,50500.01000000,50584.95000000,50500.00000000,50532.30000000,54.97935000,1640284019999
2021-12-23 20:27:00,1640284020000,50532.29000000,50545.00000000,50507.08000000,50521.92000000,35.99429000,1640284079999
2021-12-23 20:28:00,1640284080000,50521.92000000,50718.00000000,50519.82000000,50673.62000000,208.17376000,1640284139999
2021-12-23 20:29:00,1640284140000,50673.61000000,50763.39000000,50669.99000000,50723.59000000,78.37400000,1640284199999
2021-12-23 20:30:00,1640284200000,50723.58000000,50774.85000000,50676.16000000,50719.34000000,73.69751000,1640284259999
2021-12-23 20:31:00,1640284260000,50719.35000000,50776.98000000,50700.63000000,50712.57000000,47.00413000,1640284319999
2021-12-23 20:32:00,1640284320000,50712.57000000,50745.35000000,50635.49000000,50661.30000000,43.22324000,1640284379999
2021-12-23 20:33:00,1640284380000,50661.30000000,50720.20000000,50659.46000000,50699.12000000,38.90962000,1640284439999
2021-12-23 20:34:00,1640284440000,50699.13000000,50765.00000000,50669.26000000,50755.46000000,35.07314000,1640284499999
