,open_time,o,h,l,c,v,close_time
2021-12-08 03:35:00,1638927300000,50539.45000000,50576.77000000,50415.00000000,50451.88000000,221.46906000,1638927599999
2021-12-08 03:40:00,1638927600000,50451.89000000,50491.22000000,50421.73000000,50474.05000000,110.50599000,1638927899999
2021-12-08 03:45:00,1638927900000,50474.06000000,50522.98000000,50385.25000000,50467.14000000,140.66994000,1638928199999
2021-12-08 03:50:00,1638928200000,50467.13000000,50467.14000000,50369.97000000,50375.07000000,64.89255000,1638928499999
2021-12-08 03:55:00,1638928500000,50375.08000000,50430.00000000,50342.07000000,50424.32000000,80.80983000,1638928799999
2021-12-08 04:00:00,1638928800000,50424.32000000,50511.48000000,50404.15000000,50509.75000000,59.55766000,1638929099999
2021-12-08 04:05:00,1638929100000,50509.76000000,50541.55000000,50450.68000000,50524.50000000,50.19095000,1638929399999
2021-12-08 04:10:00,1638929400000,50524.49000000,50604.09000000,50489.24000000,50584.34000000,29.45627000,1638929699999
2021-12-08 04:15:00,1638929700000,50584.34000000,50586.81000000,50460.07000000,50481.15000000,48.98594000,1638929999999
2021-12-08 04:20:00,1638930000000,50481.15000000,50538.83000000,50458.30000000,50535.65000000,55.33412000,1638930299999
2021-12-08 04:25:00,1638930300000,50535.65000000,50662.59000000,50518.31000000,50662.12000000,38.19870000,1638930599999
2021-12-08 04:30:00,1638930600000,50662.59000000,50696.76000000,50602.47000000,50669.65000000,56.07412000,1638930899999
2021-12-08 04:35:00,1638930900000,50669.66000000,50669.67000000,50554.37000000,50561.50000000,100.07403000,1638931199999
2021-12-08 04:40:00,1638931200000,50561.50000000,50586.26000000,50519.04000000,50558.16000000,60.07624000,1638931499999
2021-12-08 04:45:00,1638931500000,50558.17000000,50618.77000000,50558.16000000,50594.53000000,52.12417000,1638931799999
2021-12-08 04:50:00,1638931800000,50594.54000000,50594.54000000,50405.66000000,50457.89000000,85.09767000,1638932099999
2021-12-08 04:55:00,1638932100000,50457.89000000,50476.30000000,50300.58000000,50332.01000000,97.53472000,1638932399999
2021-12-08 05:00:00,1638932400000,50332.01000000,50412.60000000,50284.03000000,50370.30000000,121.57172000,1638932699999
2021-12-08 05:05:00,1638932700000,50370.30000000,50398.24000000,50325.63000000,50366.08000000,99.74279000,1638932999999
2021-12-08 05:10:00,1638933000000,50366.07000000,50464.26000000,50350.07000000,50420.20000000,96.35537000,1638933299999
2021-12-08 05:15:00,1638933300000,50420.21000000,50469.65000000,50380.37000000,50389.22000000,78.03798000,1638933599999
2021-12-08 05:20:00,1638933600000,50389.23000000,50415.50000000,50330.00000000,50413.76000000,97.07727000,1638933899999
2021-12-08 05:25:00,1638933900000,50413.76000000,50453.96000000,50320.68000000,50323.35000000,55.45077000,1638934199999
2021-12-08 05:30:00,1638934200000,50323.36000000,50441.00000000,50320.84000000,50413.80000000,63.07690000,1638934499999
2021-12-08 05:35:00,1638934500000,50420.84000000,50439.78000000,50351.07000000,50372.91000000,60.32195000,1638934799999
2021-12-08 05:40:00,1638934800000,50372.91000000,50414.56000000,50322.04000000,50329.52000000,63.22727000,1638935099999
2021-12-08 05:45:00,1638935100000,50329.52000000,50368.76000000,50225.00000000,50241.46000000,90.99326000,1638935399999
2021-12-08 05:50:00,1638935400000,50241.46000000,50245.26000000,50102.20000000,50163.12000000,147.39337000,1638935699999
2021-12-08 05:55:00,1638935700000,50163.12000000,50175.00000000,50100.00000000,50110.91000000,105.06351000,1638935999999
2021-12-08 06:00:00,1638936000000,50110.90000000,50205.77000000,50103.30000000,50168.56000000,96.17593000,1638936299999
2021-12-08 06:05:00,1638936300000,50168.56000000,50274.75000000,50168.55000000,50239.60000000,117.23870000,1638936599999
2021-12-08 06:10:00,1638936600000,50239.61000000,50320.00000000,50235.80000000,50319.15000000,76.54248000,1638936899999
2021-12-08 06:15:00,1638936900000,50319.16000000,50413.56000000,50295.66000000,50361.26000000,81.98047000,1638937199999
2021-12-08 06:20:00,1638937200000,50361.25000000,50361.26000000,50289.72000000,50339.28000000,76.00650000,1638937499999
2021-12-08 06:25:00,1638937500000,50339.28000000,50354.33000000,50155.76000000,50177.47000000,123.31446000,1638937799999
2021-12-08 06:30:00,1638937800000,50177.48000000,50249.99000000,50131.36000000,50131.37000000,63.67874000,1638938099999
2021-12-08 06:35:00,1638938100000,50131.36000000,50159.28000000,50077.00000000,50083.03000000,101.08422000,1638938399999
2021-12-08 06:40:00,1638938400000,50083.04000000,50280.67000000,50077.01000000,50280.67000000,87.52034000,1638938699999
2021-12-08 06:45:00,1638938700000,50280.66000000,50326.62000000,50115.22000000,50151.71000000,110.52073000,1638938999999
2021-12-08 06:50:00,1638939000000,50151.71000000,50203.30000000,50140.15000000,50191.74000000,69.45505000,1638939299999
2021-12-08 06:55:00,1638939300000,50191.74000000,50264.13000000,50188.00000000,50236.03000000,64.36138000,1638939599999
2021-12-08 07:00:00,1638939600000,50236.03000000,50283.08000000,50164.92000000,50188.81000000,85.07354000,1638939899999
2021-12-08 07:05:00,1638939900000,50188.81000000,50293.00000000,50122.85000000,50293.00000000,84.78956000,1638940199999
2021-12-08 07:10:00,1638940200000,50290.63000000,50420.00000000,50286.50000000,50403.78000000,97.13588000,1638940499999
2021-12-08 07:15:00,1638940500000,50403.78000000,50429.99000000,50316.32000000,50420.25000000,59.25851000,1638940799999
2021-12-08 07:20:00,1638940800000,50420.26000000,50448.81000000,50368.58000000,50436.60000000,41.92678000,1638941099999
2021-12-08 07:25:00,1638941100000,50436.60000000,50555.00000000,50428.37000000,50501.76000000,128.08080000,1638941399999
2021-12-08 07:30:00,1638941400000,50501.77000000,50524.40000000,50438.37000000,50513.52000000,55.88078000,1638941699999
2021-12-08 07:35:00,1638941700000,50513.51000000,50513.52000000,50417.44000000,50456.94000000,38.94028000,1638941999999
2021-12-08 07:40:00,1638942000000,50456.95000000,50499.38000000,50420.00000000,50499.38000000,28.62038000,1638942299999
2021-12-08 07:45:00,1638942300000,50499.38000000,50512.29000000,50401.15000000,50414.86000000,44.52157000,1638942599999
2021-12-08 07:50:00,1638942600000,50414.86000000,50433.38000000,50375.70000000,50433.38000000,53.45869000,1638942899999
2021-12-08 07:55:00,1638942900000,50433.38000000,50440.99000000,50377.92000000,50404.90000000,43.68031000,1638943199999
2021-12-08 08:00:00,1638943200000,50404.89000000,50489.26000000,50392.21000000,50421.86000000,67.99265000,1638943499999
2021-12-08 08:05:00,1638943500000,50421.85000000,50494.41000000,50393.00000000,50494.29000000,44.26410000,1638943799999
2021-12-08 08:10:00,1638943800000,50490.75000000,50562.14000000,50464.77000000,50543.39000000,71.85940000,1638944099999
2021-12-08 08:15:00,1638944100000,50543.39000000,50676.61000000,50514.01000000,50623.55000000,123.93446000,1638944399999
2021-12-08 08:20:00,1638944400000,50624.33000000,50687.12000000,50600.71000000,50660.00000000,66.48154000,1638944699999
2021-12-08 08:25:00,1638944700000,50660.00000000,50665.37000000,50577.68000000,50625.66000000,54.96868000,1638944999999
2021-12-08 08:30:00,1638945000000,50625.67000000,50666.54000000,50572.35000000,50572.35000000,66.38787000,1638945299999
2021-12-08 08:35:00,1638945300000,50572.35000000,50587.99000000,50540.00000000,50576.28000000,48.89846000,1638945599999
2021-12-08 08:40:00,1638945600000,50576.28000000,50609.42000000,50556.00000000,50603.56000000,59.27424000,1638945899999
2021-12-08 08:45:00,1638945900000,50603.56000000,50700.00000000,50589.51000000,50664.11000000,97.91558000,1638946199999
2021-12-08 08:50:00,1638946200000,50664.12000000,50696.05000000,50612.28000000,50630.15000000,64.74345000,1638946499999
2021-12-08 08:55:00,1638946500000,50630.15000000,50662.50000000,50608.22000000,50613.15000000,84.96668000,1638946799999
2021-12-08 09:00:00,1638946800000,50613.15000000,50652.68000000,50557.29000000,50571.76000000,54.75250000,1638947099999
2021-12-08 09:05:00,1638947100000,50571.76000000,50604.22000000,50570.00000000,50592.32000000,48.69604000,1638947399999
2021-12-08 09:10:00,1638947400000,50592.31000000,50601.91000000,50500.79000000,50514.91000000,47.86632000,1638947699999
2021-12-08 09:15:00,1638947700000,50514.91000000,50529.05000000,50450.39000000,50472.56000000,58.98720000,1638947999999
2021-12-08 09:20:00,1638948000000,50472.57000000,50568.66000000,50463.89000000,50479.88000000,100.03182000,1638948299999
2021-12-08 09:25:00,1638948300000,50479.89000000,50523.72000000,50432.44000000,50516.02000000,67.78035000,1638948599999
2021-12-08 09:30:00,1638948600000,50516.01000000,50516.01000000,50437.00000000,50445.64000000,61.56925000,1638948899999
2021-12-08 09:35:00,1638948900000,50445.63000000,50506.41000000,50445.63000000,50501.82000000,56.52953000,1638949199999
2021-12-08 09:40:00,1638949200000,50501.82000000,50575.51000000,50499.77000000,50505.77000000,60.14292000,1638949499999
2021-12-08 09:45:00,1638949500000,50505.77000000,50566.17000000,50420.09000000,50434.13000000,52.22892000,1638949799999
2021-12-08 09:50:00,1638949800000,50434.13000000,50491.75000000,50385.95000000,50487.89000000,177.02100000,1638950099999
2021-12-08 09:55:00,1638950100000,50487.89000000,50500.00000000,50426.57000000,50480.93000000,107.56751000,1638950399999
2021-12-08 10:00:00,1638950400000,50480.92000000,50557.68000000,50438.27000000,50504.00000000,113.66363000,1638950699999
2021-12-08 10:05:00,1638950700000,50504.00000000,50578.68000000,50492.56000000,50569.38000000,71.44147000,1638950999999
2021-12-08 10:10:00,1638951000000,50569.38000000,50620.20000000,50530.22000000,50558.88000000,113.41725000,1638951299999
2021-12-08 10:15:00,1638951300000,50558.88000000,50563.96000000,50428.20000000,50441.00000000,110.32493000,1638951599999
2021-12-08 10:20:00,1638951600000,50441.00000000,50459.86000000,50361.80000000,50384.95000000,146.07292000,1638951899999
2021-12-08 10:25:00,1638951900000,50384.95000000,50410.70000000,50334.54000000,50341.16000000,113.12317000,1638952199999
2021-12-08 10:30:00,1638952200000,50341.16000000,50408.19000000,50320.00000000,50358.51000000,76.84379000,1638952499999
2021-12-08 10:35:00,1638952500000,50356.60000000,50400.46000000,50355.01000000,50368.96000000,47.03374000,1638952799999
2021-12-08 10:40:00,1638952800000,50368.97000000,50396.99000000,50277.04000000,50319.00000000,71.57302000,1638953099999
2021-12-08 10:45:00,1638953100000,50319.00000000,50377.14000000,50288.81000000,50377.14000000,84.29333000,1638953399999
2021-12-08 10:50:00,1638953400000,50377.14000000,50413.79000000,50347.28000000,50394.74000000,47.70335000,1638953699999
2021-12-08 10:55:00,1638953700000,50394.74000000,50416.79000000,50357.00000000,50411.62000000,67.03569000,1638953999999
2021-12-08 11:00:00,1638954000000,50411.63000000,50512.00000000,50411.62000000,50434.68000000,83.04894000,1638954299999
2021-12-08 11:05:00,1638954300000,50434.68000000,50506.93000000,50414.93000000,50502.11000000,47.02235000,1638954599999
2021-12-08 11:10:00,1638954600000,50502.11000000,50511.99000000,50456.61000000,50456.98000000,47.89882000,1638954899999
2021-12-08 11:15:00,1638954900000,50456.97000000,50513.75000000,50456.97000000,50508.00000000,55.87556000,1638955199999
2021-12-08 11:20:00,1638955200000,50507.99000000,50526.38000000,50455.00000000,50489.99000000,65.68723000,1638955499999
2021-12-08 11:25:00,1638955500000,50490.00000000,50498.22000000,50307.00000000,50324.04000000,235.43941000,1638955799999
2021-12-08 11:30:00,1638955800000,50324.04000000,50341.05000000,50202.89000000,50230.38000000,176.71549000,1638956099999
2021-12-08 11:35:00,1638956100000,50230.37000000,50276.56000000,50192.25000000,50215.98000000,104.15185000,1638956399999
2021-12-08 11:40:00,1638956400000,50215.99000000,50270.00000000,50212.83000000,50216.94000000,115.88170000,1638956699999
2021-12-08 11:45:00,1638956700000,50220.89000000,50264.84000000,50134.71000000,50174.02000000,118.71554000,1638956999999
2021-12-08 11:50:00,1638957000000,50174.02000000,50226.11000000,50131.90000000,50217.46000000,96.90725000,1638957299999
2021-12-08 11:55:00,1638957300000,50217.46000000,50256.27000000,50100.00000000,50117.09000000,117.77112000,1638957599999
2021-12-08 12:00:00,1638957600000,50117.09000000,50235.23000000,50112.18000000,50202.59000000,167.33703000,1638957899999
2021-12-08 12:05:00,1638957900000,50199.39000000,50241.11000000,50140.81000000,50232.07000000,62.84693000,1638958199999
2021-12-08 12:10:00,1638958200000,50232.07000000,50285.60000000,50185.66000000,50261.75000000,77.86206000,1638958499999
2021-12-08 12:15:00,1638958500000,50261.74000000,50272.19000000,50194.01000000,50264.17000000,75.78550000,1638958799999
2021-12-08 12:20:00,1638958800000,50264.20000000,50324.09000000,50213.77000000,50265.99000000,69.52712000,1638959099999
2021-12-08 12:25:00,1638959100000,50265.99000000,50281.46000000,50174.13000000,50183.32000000,70.07782000,1638959399999
2021-12-08 12:30:00,1638959400000,50183.32000000,50267.77000000,50168.78000000,50191.22000000,82.44905000,1638959699999
2021-12-08 12:35:00,1638959700000,50192.27000000,50200.54000000,49552.61000000,49630.80000000,873.39504000,1638959999999
2021-12-08 12:40:00,1638960000000,49630.79000000,49747.14000000,49460.84000000,49532.45000000,643.63431000,1638960299999
2021-12-08 12:45:00,1638960300000,49532.45000000,49642.27000000,49256.00000000,49293.67000000,730.08679000,1638960599999
2021-12-08 12:50:00,1638960600000,49293.67000000,49537.24000000,49252.61000000,49326.54000000,305.82285000,1638960899999
2021-12-08 12:55:00,1638960900000,49326.55000000,49439.92000000,49162.87000000,49223.47000000,373.11145000,1638961199999
2021-12-08 13:00:00,1638961200000,49223.47000000,49368.55000000,48832.58000000,49000.01000000,776.02016000,1638961499999
2021-12-08 13:05:00,1638961500000,49000.01000000,49187.87000000,48824.69000000,49057.81000000,354.19198000,1638961799999
2021-12-08 13:10:00,1638961800000,49057.82000000,49270.90000000,49057.81000000,49160.26000000,234.26009000,1638962099999
2021-12-08 13:15:00,1638962100000,49160.26000000,49509.75000000,49107.26000000,49279.85000000,409.61910000,1638962399999
2021-12-08 13:20:00,1638962400000,49279.86000000,49289.87000000,49222.23000000,49251.05000000,157.61143000,1638962699999
2021-12-08 13:25:00,1638962700000,49251.06000000,49294.85000000,49054.00000000,49080.01000000,214.40807000,1638962999999
2021-12-08 13:30:00,1638963000000,49080.01000000,49245.08000000,49079.00000000,49196.29000000,143.75412000,1638963299999
2021-12-08 13:35:00,1638963300000,49196.30000000,49266.79000000,49005.91000000,49062.49000000,168.64541000,1638963599999
2021-12-08 13:40:00,1638963600000,49062.49000000,49065.76000000,48871.32000000,49037.18000000,243.24824000,1638963899999
2021-12-08 13:45:00,1638963900000,49033.55000000,49219.15000000,49010.01000000,49183.10000000,229.97819000,1638964199999
2021-12-08 13:50:00,1638964200000,49183.10000000,49267.17000000,49117.17000000,49159.02000000,177.49444000,1638964499999
2021-12-08 13:55:00,1638964500000,49159.02000000,49250.00000000,49129.05000000,49186.51000000,107.51129000,1638964799999
2021-12-08 14:00:00,1638964800000,49186.50000000,49300.39000000,49159.04000000,49262.09000000,181.33523000,1638965099999
2021-12-08 14:05:00,1638965100000,49262.09000000,49262.09000000,49108.41000000,49163.09000000,130.46363000,1638965399999
2021-12-08 14:10:00,1638965400000,49163.09000000,49175.99000000,48862.82000000,49017.33000000,259.29207000,1638965699999
2021-12-08 14:15:00,1638965700000,49013.49000000,49128.17000000,48952.78000000,49011.66000000,142.36094000,1638965999999
2021-12-08 14:20:00,1638966000000,49011.67000000,49080.00000000,48600.00000000,48767.84000000,455.92378000,1638966299999
2021-12-08 14:25:00,1638966300000,48767.84000000,48873.76000000,48638.45000000,48832.91000000,248.90720000,1638966599999
2021-12-08 14:30:00,1638966600000,48835.99000000,49120.00000000,48772.73000000,49092.81000000,134.50765000,1638966899999
2021-12-08 14:35:00,1638966900000,49095.23000000,49110.00000000,48977.26000000,49022.84000000,200.90786000,1638967199999
2021-12-08 14:40:00,1638967200000,49022.84000000,49109.27000000,49022.83000000,49082.75000000,142.83986000,1638967499999
2021-12-08 14:45:00,1638967500000,49082.75000000,49231.23000000,49012.39000000,49168.39000000,187.98558000,1638967799999
2021-12-08 14:50:00,1638967800000,49168.24000000,49250.00000000,49153.78000000,49240.64000000,169.33183000,1638968099999
2021-12-08 14:55:00,1638968100000,49240.64000000,49249.71000000,49181.84000000,49239.99000000,146.26752000,1638968399999
2021-12-08 15:00:00,1638968400000,49240.00000000,49381.22000000,49123.68000000,49361.72000000,240.06388000,1638968699999
2021-12-08 15:05:00,1638968700000,49361.73000000,49384.71000000,49288.28000000,49320.97000000,193.76143000,1638968999999
2021-12-08 15:10:00,1638969000000,49320.97000000,49335.52000000,49221.15000000,49255.57000000,115.75496000,1638969299999
2021-12-08 15:15:00,1638969300000,49252.76000000,49333.12000000,49174.02000000,49208.66000000,142.16322000,1638969599999
2021-12-08 15:20:00,1638969600000,49211.98000000,49243.14000000,49164.77000000,49168.71000000,81.75922000,1638969899999
2021-12-08 15:25:00,1638969900000,49168.70000000,49204.02000000,49039.56000000,49110.56000000,183.30746000,1638970199999
2021-12-08 15:30:00,1638970200000,49110.55000000,49369.10000000,49110.55000000,49329.63000000,182.97646000,1638970499999
2021-12-08 15:35:00,1638970500000,49333.26000000,49362.14000000,49151.00000000,49200.00000000,119.21611000,1638970799999
2021-12-08 15:40:00,1638970800000,49200.00000000,49224.22000000,49131.45000000,49149.37000000,68.89059000,1638971099999
2021-12-08 15:45:00,1638971100000,49149.37000000,49243.89000000,49143.90000000,49171.99000000,119.26771000,1638971399999
2021-12-08 15:50:00,1638971400000,49172.00000000,49235.78000000,49051.92000000,49090.14000000,152.45406000,1638971699999
2021-12-08 15:55:00,1638971700000,49090.14000000,49125.00000000,48977.65000000,49047.53000000,113.19281000,1638971999999
2021-12-08 16:00:00,1638972000000,49047.54000000,49091.03000000,48932.15000000,48987.57000000,142.72258000,1638972299999
2021-12-08 16:05:00,1638972300000,48987.56000000,49050.00000000,48950.00000000,49050.00000000,159.09025000,1638972599999
2021-12-08 16:10:00,1638972600000,49049.99000000,49320.00000000,49035.00000000,49278.17000000,237.62978000,1638972899999
2021-12-08 16:15:00,1638972900000,49278.17000000,49688.25000000,49257.73000000,49653.75000000,582.79319000,1638973199999
2021-12-08 16:20:00,1638973200000,49653.74000000,49738.25000000,49575.09000000,49616.77000000,286.30745000,1638973499999
2021-12-08 16:25:00,1638973500000,49616.77000000,50400.00000000,49600.41000000,50318.73000000,990.16983000,1638973799999
2021-12-08 16:30:00,1638973800000,50318.73000000,50400.01000000,49866.42000000,50119.06000000,591.31220000,1638974099999
2021-12-08 16:35:00,1638974100000,50120.57000000,50154.03000000,50016.11000000,50045.77000000,207.52756000,1638974399999
2021-12-08 16:40:00,1638974400000,50045.77000000,50198.41000000,50029.51000000,50121.07000000,204.24012000,1638974699999
2021-12-08 16:45:00,1638974700000,50121.08000000,51050.00000000,50091.91000000,50851.03000000,1091.09708000,1638974999999
2021-12-08 16:50:00,1638975000000,50851.03000000,50939.15000000,50723.56000000,50788.44000000,520.02721000,1638975299999
2021-12-08 16:55:00,1638975300000,50788.44000000,50825.29000000,50652.76000000,50731.52000000,269.20291000,1638975599999
2021-12-08 17:00:00,1638975600000,50731.53000000,50868.80000000,50667.54000000,50764.00000000,229.08329000,1638975899999
2021-12-08 17:05:00,1638975900000,50764.01000000,50900.00000000,50719.62000000,50867.00000000,196.93048000,1638976199999
2021-12-08 17:10:00,1638976200000,50869.01000000,50977.95000000,50790.46000000,50923.37000000,150.97279000,1638976499999
2021-12-08 17:15:00,1638976500000,50923.37000000,50969.17000000,50822.41000000,50873.07000000,238.07932000,1638976799999
2021-12-08 17:20:00,1638976800000,50873.07000000,51200.00000000,50860.11000000,51030.30000000,346.14992000,1638977099999
2021-12-08 17:25:00,1638977100000,51030.31000000,51087.85000000,50778.62000000,50778.99000000,199.48941000,1638977399999
2021-12-08 17:30:00,1638977400000,50779.00000000,50931.00000000,50773.92000000,50867.82000000,186.44069000,1638977699999
2021-12-08 17:35:00,1638977700000,50867.82000000,50893.54000000,50681.29000000,50707.51000000,313.94683000,1638977999999
2021-12-08 17:40:00,1638978000000,50707.51000000,50729.23000000,50457.00000000,50527.95000000,285.81231000,1638978299999
2021-12-08 17:45:00,1638978300000,50527.95000000,50700.04000000,50471.41000000,50517.74000000,158.77334000,1638978599999
2021-12-08 17:50:00,1638978600000,50517.74000000,50650.00000000,50517.73000000,50606.58000000,91.00944000,1638978899999
2021-12-08 17:55:00,1638978900000,50606.58000000,50691.91000000,50603.29000000,50640.10000000,86.36454000,1638979199999
2021-12-08 18:00:00,1638979200000,50640.09000000,50807.94000000,50637.72000000,50724.44000000,224.80004000,1638979499999
2021-12-08 18:05:00,1638979500000,50724.44000000,50737.28000000,50563.37000000,50675.66000000,85.74751000,1638979799999
2021-12-08 18:10:00,1638979800000,50675.66000000,50700.32000000,50622.25000000,50667.00000000,70.68514000,1638980099999
2021-12-08 18:15:00,1638980100000,50668.20000000,50686.07000000,50520.00000000,50551.12000000,106.88054000,1638980399999
2021-12-08 18:20:00,1638980400000,50551.12000000,50616.14000000,50495.24000000,50585.26000000,86.49485000,1638980699999
2021-12-08 18:25:00,1638980700000,50585.27000000,50600.00000000,50508.03000000,50508.41000000,113.91079000,1638980999999
2021-12-08 18:30:00,1638981000000,50508.42000000,50537.65000000,50398.91000000,50416.20000000,150.08454000,1638981299999
2021-12-08 18:35:00,1638981300000,50416.21000000,50423.30000000,50225.00000000,50261.86000000,240.85006000,1638981599999
2021-12-08 18:40:00,1638981600000,50261.86000000,50600.00000000,50163.24000000,50482.78000000,300.41425000,1638981899999
2021-12-08 18:45:00,1638981900000,50476.08000000,50625.83000000,50367.46000000,50435.03000000,129.23615000,1638982199999
2021-12-08 18:50:00,1638982200000,50435.03000000,50477.35000000,50395.73000000,50476.73000000,73.07872000,1638982499999
2021-12-08 18:55:00,1638982500000,50476.73000000,50476.74000000,50319.90000000,50439.61000000,89.01588000,1638982799999
2021-12-08 19:00:00,1638982800000,50439.60000000,50490.96000000,50401.01000000,50418.88000000,112.86985000,1638983099999
2021-12-08 19:05:00,1638983100000,50418.87000000,50479.10000000,50366.60000000,50397.43000000,55.67856000,1638983399999
2021-12-08 19:10:00,1638983400000,50397.43000000,50471.44000000,50395.79000000,50471.43000000,60.05699000,1638983699999
2021-12-08 19:15:00,1638983700000,50471.44000000,50488.43000000,50283.44000000,50372.21000000,130.99107000,1638983999999
2021-12-08 19:20:00,1638984000000,50372.22000000,50383.26000000,50282.36000000,50374.10000000,131.59449000,1638984299999
2021-12-08 19:25:00,1638984300000,50374.09000000,50432.64000000,50335.40000000,50407.15000000,113.60562000,1638984599999
2021-12-08 19:30:00,1638984600000,50407.15000000,50407.16000000,50273.44000000,50298.97000000,115.74081000,1638984899999
2021-12-08 19:35:00,1638984900000,50298.97000000,50330.90000000,50259.72000000,50324.44000000,92.39799000,1638985199999
2021-12-08 19:40:00,1638985200000,50324.44000000,50333.78000000,50258.89000000,50325.59000000,70.85213000,1638985499999
2021-12-08 19:45:00,1638985500000,50325.59000000,50339.75000000,50210.50000000,50252.16000000,76.30702000,1638985799999
2021-12-08 19:50:00,1638985800000,50252.16000000,50327.43000000,50205.23000000,50205.23000000,67.27978000,1638986099999
2021-12-08 19:55:00,1638986100000,50205.24000000,50280.10000000,50171.02000000,50264.00000000,88.03051000,1638986399999
2021-12-08 20:00:00,1638986400000,50269.67000000,50320.43000000,50210.00000000,50227.57000000,65.23815000,1638986699999
2021-12-08 20:05:00,1638986700000,50227.58000000,50379.99000000,50052.12000000,50290.53000000,263.30701000,1638986999999
2021-12-08 20:10:00,1638987000000,50290.53000000,50358.04000000,50220.20000000,50316.65000000,74.16622000,1638987299999
2021-12-08 20:15:00,1638987300000,50316.65000000,50387.70000000,50290.79000000,50364.40000000,86.48478000,1638987599999
2021-12-08 20:20:00,1638987600000,50369.66000000,50447.11000000,50361.87000000,50407.01000000,87.07647000,1638987899999
2021-12-08 20:25:00,1638987900000,50407.00000000,50447.09000000,50360.01000000,50429.18000000,78.44433000,1638988199999
2021-12-08 20:30:00,1638988200000,50432.15000000,50464.99000000,50317.10000000,50360.71000000,67.05547000,1638988499999
2021-12-08 20:35:00,1638988500000,50354.70000000,50433.32000000,50260.10000000,50403.64000000,96.22114000,1638988799999
2021-12-08 20:40:00,1638988800000,50404.71000000,50670.77000000,50359.32000000,50570.80000000,104.22532000,1638989099999
2021-12-08 20:45:00,1638989100000,50570.80000000,50570.81000000,50416.01000000,50511.97000000,184.02853000,1638989399999
2021-12-08 20:50:00,1638989400000,50511.97000000,50618.95000000,50509.49000000,50578.99000000,70.80409000,1638989699999
2021-12-08 20:55:00,1638989700000,50578.99000000,50579.99000000,50507.67000000,50548.70000000,64.00837000,1638989999999
2021-12-08 21:00:00,1638990000000,50548.71000000,50603.14000000,50462.59000000,50471.26000000,182.83586000,1638990299999
2021-12-08 21:05:00,1638990300000,50471.26000000,50536.15000000,50468.58000000,50522.59000000,60.57698000,1638990599999
2021-12-08 21:10:00,1638990600000,50522.59000000,50522.59000000,50378.86000000,50469.16000000,75.96053000,1638990899999
2021-12-08 21:15:00,1638990900000,50469.16000000,50524.11000000,50450.00000000,50514.24000000,57.12492000,1638991199999
2021-12-08 21:20:00,1638991200000,50514.24000000,50541.56000000,50482.01000000,50515.31000000,45.74064000,1638991499999
2021-12-08 21:25:00,1638991500000,50515.31000000,50659.00000000,50508.84000000,50659.00000000,74.77103000,1638991799999
2021-12-08 21:30:00,1638991800000,50653.30000000,50800.00000000,50600.00000000,50783.26000000,162.04452000,1638992099999
2021-12-08 21:35:00,1638992100000,50783.26000000,50865.80000000,50684.00000000,50708.67000000,126.45128000,1638992399999
2021-12-08 21:40:00,1638992400000,50708.67000000,50745.06000000,50498.12000000,50526.99000000,105.59630000,1638992699999
2021-12-08 21:45:00,1638992700000,50527.00000000,50576.73000000,50392.58000000,50403.92000000,142.88662000,1638992999999
2021-12-08 21:50:00,1638993000000,50403.93000000,50485.86000000,50322.48000000,50371.76000000,160.67418000,1638993299999
2021-12-08 21:55:00,1638993300000,50371.75000000,50447.37000000,50315.78000000,50423.21000000,116.32761000,1638993599999
2021-12-08 22:00:00,1638993600000,50423.20000000,50499.97000000,50318.55000000,50465.36000000,143.19315000,1638993899999
2021-12-08 22:05:00,1638993900000,50465.35000000,50568.71000000,50404.41000000,50419.83000000,117.98581000,1638994199999
2021-12-08 22:10:00,1638994200000,50419.83000000,50491.86000000,50387.27000000,50447.91000000,60.30428000,1638994499999
2021-12-08 22:15:00,1638994500000,50447.90000000,50545.05000000,50432.79000000,50437.89000000,75.29100000,1638994799999
2021-12-08 22:20:00,1638994800000,50437.89000000,50549.98000000,50420.33000000,50521.64000000,72.11588000,1638995099999
2021-12-08 22:25:00,1638995100000,50521.64000000,50568.99000000,50432.90000000,50533.73000000,106.14043000,1638995399999
2021-12-08 22:30:00,1638995400000,50533.74000000,50692.07000000,50523.72000000,50692.07000000,123.26005000,1638995699999
2021-12-08 22:35:00,1638995700000,50692.07000000,50700.00000000,50631.17000000,50633.65000000,83.62874000,1638995999999
2021-12-08 22:40:00,1638996000000,50633.65000000,50733.23000000,50627.44000000,50715.17000000,104.03146000,1638996299999
2021-12-08 22:45:00,1638996300000,50715.17000000,50735.10000000,50633.05000000,50678.93000000,111.77695000,1638996599999
2021-12-08 22:50:00,1638996600000,50678.93000000,50896.08000000,50678.93000000,50795.99000000,217.89489000,1638996899999
2021-12-08 22:55:00,1638996900000,50796.00000000,50802.27000000,50689.01000000,50689.01000000,78.56912000,1638997199999
2021-12-08 23:00:00,1638997200000,50689.01000000,50707.57000000,50638.00000000,50672.80000000,106.19172000,1638997499999
2021-12-08 23:05:00,1638997500000,50670.11000000,50769.01000000,50666.19000000,50749.18000000,65.84116000,1638997799999
2021-12-08 23:10:00,1638997800000,50749.18000000,50827.39000000,50721.45000000,50725.84000000,93.43542000,1638998099999
